mac_address,time_scanned,rssi,payload
7c:93:f3:ce:ac:93,00:02:47.964,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:47.994,-25,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:47.998,-25,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:48.026,-25,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:48.037,-25,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.043,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.066,-22,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.071,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.114,-22,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.144,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.152,-22,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.177,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.180,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:48.213,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:48.216,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.224,-23,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.254,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.257,-25,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.285,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.297,-25,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.317,-24,02011a0bff4c0010064d1dc2416368020a00
7c:93:f3:ce:ac:93,00:02:48.352,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.359,-22,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.378,-23,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:48.395,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:48.408,-22,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.418,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.434,-23,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.448,-23,02011a0bff4c0010064d1dc2416368020a00
7c:93:f3:ce:ac:93,00:02:48.492,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.503,-23,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.515,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.540,-23,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.550,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:48.580,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:48.606,-25,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:48.618,-25,02011a0bff4c0010064d1dc2416368020a00
f1:e5:15:9d:3a:b8,00:02:48.667,-23,07ff4c0012020000
46:fb:41:3c:8c:b2,00:02:48.701,-22,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:48.839,-23,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:48.886,-24,02011a0bff4c00090603f664408fb7
f1:e5:15:9d:3a:b8,00:02:48.918,-25,07ff4c0012020000
46:fb:41:3c:8c:b2,00:02:48.926,-24,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:49.053,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:49.109,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:49.206,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:49.252,-25,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:49.382,-23,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:49.452,-24,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:49.472,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:49.621,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:49.742,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:49.852,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:49.926,-22,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:50.018,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:50.024,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:50.203,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:50.209,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:50.288,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:50.379,-25,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:50.486,-22,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:50.554,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:50.560,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:50.744,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:50.766,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:50.837,-22,02011a0bff4c0010064d1dc2416368
f1:e5:15:9d:3a:b8,00:02:50.908,-23,07ff4c0012020000
0f:db:2e:56:00:ad,00:02:50.930,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:51.046,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:51.109,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:51.114,-22,02011a0bff4c00090603f664408fb7
0f:db:2e:56:00:ad,00:02:51.324,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:51.353,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:51.395,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:51.481,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:51.607,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:51.665,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:51.674,-23,02011a0bff4c00090603f664408fb7
0f:db:2e:56:00:ad,00:02:51.881,-24,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:51.942,-25,02011a0bff4c0010064d1dc2416368
46:fb:41:3c:8c:b2,00:02:52.218,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:52.228,-24,02011a0bff4c00090603f664408fb7
0f:db:2e:56:00:ad,00:02:52.411,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:52.435,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:52.492,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:52.610,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:52.705,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:52.767,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:52.782,-24,02011a0bff4c00090603f664408fb7
f1:e5:15:9d:3a:b8,00:02:52.898,-23,07ff4c0012020000
0f:db:2e:56:00:ad,00:02:52.985,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:53.041,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:53.152,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:53.253,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:53.330,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:53.332,-23,02011a0bff4c00090603f664408fb7
0f:db:2e:56:00:ad,00:02:53.517,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:53.543,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:53.587,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:53.733,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:53.828,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:53.864,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:53.893,-23,02011a0bff4c00090603f664408fb7
0f:db:2e:56:00:ad,00:02:54.081,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:54.088,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:54.152,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:54.296,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:54.358,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:54.417,-22,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:54.641,-25,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:54.643,-24,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:54.697,-22,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:54.833,-23,02011a0bff4c00090603f664408fb7
f1:e5:15:9d:3a:b8,00:02:54.913,-24,07ff4c0012020000
7c:93:f3:ce:ac:93,00:02:54.944,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:55.014,-22,02011a0bff4c0010064d1dc2416368
7c:93:f3:ce:ac:93,00:02:55.193,-25,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:55.219,-25,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:55.252,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:55.418,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:55.472,-25,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:55.548,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:55.573,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:55.752,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:55.798,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:55.952,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:56.020,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:56.072,-25,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:56.130,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:56.290,-23,02011a0bff4c0010064d1dc2416368020a00
0f:db:2e:56:00:ad,00:02:56.322,-23,02011a0bff4c00090603f664408fb7
46:fb:41:3c:8c:b2,00:02:56.352,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:56.508,-23,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:56.561,-23,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:56.611,-23,02011a0bff4c0010064d1dc2416368
0f:db:2e:56:00:ad,00:02:56.744,-24,02011a0bff4c00090603f664408fb7
7c:93:f3:ce:ac:93,00:02:56.841,-22,02011a0bff4c0010064d1dc2416368020a00
46:fb:41:3c:8c:b2,00:02:56.890,-23,02011a0bff4c0010064d1dc2416368
f1:e5:15:9d:3a:b8,00:02:56.936,-23,07ff4c0012020000
